geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Troca De Blocos
Tamanho População: 300
Máximo de Gerações: 5000000
3119;36.876666666666665;36.0;57.0;-21.0;36.0
3129;36.52333333333333;36.0;55.0;-19.0;36.0
3139;36.63666666666666;36.0;56.0;-20.0;36.0
3149;36.39;36.0;53.0;-17.0;36.0
3159;36.63;36.0;56.0;-20.0;36.0
3169;36.54;36.0;56.0;-20.0;36.0
3179;36.67;36.0;57.0;-21.0;36.0
3189;36.49666666666667;36.0;58.0;-22.0;36.0
3199;36.483333333333334;36.0;53.0;-17.0;36.0
3209;36.73;36.0;56.0;-20.0;36.0
3219;36.42;36.0;56.0;-20.0;36.0
3229;36.626666666666665;36.0;55.0;-19.0;36.0
3239;36.68333333333333;36.0;57.0;-21.0;36.0
3249;36.50333333333333;36.0;57.0;-21.0;36.0
3259;36.96333333333333;36.0;60.0;-24.0;36.0
3269;36.75666666666667;36.0;54.0;-18.0;36.0
3279;36.45666666666666;36.0;53.0;-17.0;36.0
3289;36.75333333333333;36.0;53.0;-17.0;36.0
3299;36.54;36.0;54.0;-18.0;36.0
3309;36.54333333333334;36.0;52.0;-16.0;36.0
3319;36.43;36.0;55.0;-19.0;36.0
3329;36.65;36.0;52.0;-16.0;36.0
3339;36.56;36.0;57.0;-21.0;36.0
3349;36.64666666666667;36.0;56.0;-20.0;36.0
3359;36.59;36.0;62.0;-26.0;36.0
3369;36.74666666666667;36.0;59.0;-23.0;36.0
3379;36.32666666666667;36.0;52.0;-16.0;36.0
3389;36.68666666666667;36.0;57.0;-21.0;36.0
3399;36.46333333333333;36.0;53.0;-17.0;36.0
3409;36.82333333333333;36.0;55.0;-19.0;36.0
3419;36.71;36.0;56.0;-20.0;36.0
3429;36.52;36.0;56.0;-20.0;36.0
3439;36.653333333333336;36.0;54.0;-18.0;36.0
3449;36.39666666666667;36.0;52.0;-16.0;36.0
3459;36.5;36.0;55.0;-19.0;36.0
3469;36.556666666666665;36.0;56.0;-20.0;36.0
3479;36.77;36.0;54.0;-18.0;36.0
3489;36.53333333333333;36.0;54.0;-18.0;36.0
3499;36.42333333333333;36.0;53.0;-17.0;36.0
3509;36.71;36.0;57.0;-21.0;36.0
3519;36.49666666666667;36.0;53.0;-17.0;36.0
3529;36.55;36.0;53.0;-17.0;36.0
3539;36.483333333333334;36.0;59.0;-23.0;36.0
3549;36.53;36.0;54.0;-18.0;36.0
3559;36.66;36.0;53.0;-17.0;36.0
3569;36.44;36.0;54.0;-18.0;36.0
3579;36.49333333333333;36.0;55.0;-19.0;36.0
3589;36.75333333333333;36.0;57.0;-21.0;36.0
3599;36.46;36.0;57.0;-21.0;36.0
3609;36.64333333333333;36.0;56.0;-20.0;36.0
3619;36.77;36.0;57.0;-21.0;36.0
3629;36.6;36.0;55.0;-19.0;36.0
3639;36.79;36.0;55.0;-19.0;36.0
3649;36.57;36.0;57.0;-21.0;36.0
3659;36.623333333333335;36.0;54.0;-18.0;36.0
3669;36.64333333333333;36.0;52.0;-16.0;36.0
3679;36.873333333333335;36.0;56.0;-20.0;36.0
3689;36.32666666666667;36.0;52.0;-16.0;36.0
