geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples
Tamanho População: 300
Máximo de Gerações: 15000
2259;13.203333333333333;7.0;27.0;-20.0;7.0
2269;13.516666666666667;7.0;25.0;-18.0;7.0
2279;13.906666666666666;7.0;27.0;-20.0;7.0
2289;13.183333333333334;7.0;26.0;-19.0;7.0
2299;13.21;7.0;28.0;-21.0;7.0
2309;13.583333333333334;7.0;34.0;-27.0;7.0
2319;13.53;7.0;29.0;-22.0;7.0
2329;13.26;7.0;30.0;-23.0;7.0
2339;13.283333333333333;7.0;25.0;-18.0;7.0
2349;13.51;7.0;26.0;-19.0;7.0
2359;12.636666666666667;7.0;24.0;-17.0;7.0
2369;13.403333333333334;7.0;26.0;-19.0;7.0
2379;13.013333333333334;7.0;23.0;-16.0;7.0
2389;13.41;7.0;28.0;-21.0;7.0
2399;13.443333333333333;7.0;28.0;-21.0;7.0
2409;13.53;7.0;26.0;-19.0;7.0
2419;13.653333333333334;7.0;31.0;-24.0;7.0
2429;13.363333333333333;7.0;31.0;-24.0;7.0
2439;13.576666666666666;7.0;27.0;-20.0;7.0
2449;13.75;7.0;26.0;-19.0;7.0
2459;13.386666666666667;7.0;29.0;-22.0;7.0
2469;13.413333333333334;7.0;24.0;-17.0;7.0
2479;13.28;7.0;26.0;-19.0;7.0
2489;12.95;7.0;26.0;-19.0;7.0
2499;13.303333333333333;7.0;30.0;-23.0;7.0
2509;13.926666666666666;7.0;29.0;-22.0;7.0
2519;13.63;7.0;27.0;-20.0;7.0
2529;13.61;7.0;30.0;-23.0;7.0
2539;13.526666666666667;7.0;24.0;-17.0;7.0
2549;13.21;7.0;26.0;-19.0;7.0
2559;13.546666666666667;7.0;27.0;-20.0;7.0
2569;13.056666666666667;7.0;26.0;-19.0;7.0
2579;13.34;7.0;27.0;-20.0;7.0
2589;12.966666666666667;7.0;23.0;-16.0;7.0
2599;13.64;7.0;27.0;-20.0;7.0
2609;13.31;7.0;29.0;-22.0;7.0
2619;13.6;7.0;25.0;-18.0;7.0
2629;13.466666666666667;7.0;31.0;-24.0;7.0
2639;13.163333333333334;7.0;28.0;-21.0;7.0
2649;13.713333333333333;7.0;27.0;-20.0;7.0
2659;13.566666666666666;7.0;25.0;-18.0;7.0
2669;13.47;7.0;28.0;-21.0;7.0
2679;13.103333333333333;7.0;26.0;-19.0;7.0
2689;12.923333333333334;7.0;27.0;-20.0;7.0
2699;13.24;7.0;25.0;-18.0;7.0
2709;13.613333333333333;7.0;27.0;-20.0;7.0
2719;13.336666666666666;7.0;31.0;-24.0;7.0
2729;13.66;7.0;26.0;-19.0;7.0
2739;13.543333333333333;7.0;30.0;-23.0;7.0
2749;13.75;7.0;31.0;-24.0;7.0
2759;13.45;7.0;26.0;-19.0;7.0
2769;13.13;7.0;27.0;-20.0;7.0
2779;13.47;7.0;24.0;-17.0;7.0
2789;13.213333333333333;7.0;27.0;-20.0;7.0
2799;13.476666666666667;7.0;25.0;-18.0;7.0
2809;13.47;7.0;29.0;-22.0;7.0
2819;13.26;7.0;26.0;-19.0;7.0
2829;13.12;7.0;25.0;-18.0;7.0
