geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
4279;17.033333333333335;17.0;20.0;-3.0;17.0
4289;17.123333333333335;17.0;20.0;-3.0;17.0
4299;17.106666666666666;17.0;20.0;-3.0;17.0
4309;17.096666666666668;17.0;20.0;-3.0;17.0
4319;17.12;17.0;20.0;-3.0;17.0
4329;17.083333333333332;17.0;20.0;-3.0;17.0
4339;17.073333333333334;17.0;20.0;-3.0;17.0
4349;17.1;17.0;20.0;-3.0;17.0
4359;17.093333333333334;17.0;20.0;-3.0;17.0
4369;17.14666666666667;17.0;20.0;-3.0;17.0
4379;17.1;17.0;20.0;-3.0;17.0
4389;17.09;17.0;20.0;-3.0;17.0
4399;17.16;17.0;20.0;-3.0;17.0
4409;17.113333333333333;17.0;20.0;-3.0;17.0
4419;17.106666666666666;17.0;20.0;-3.0;17.0
4429;17.12;17.0;20.0;-3.0;17.0
4439;17.113333333333333;17.0;20.0;-3.0;17.0
4449;17.156666666666666;17.0;20.0;-3.0;17.0
4459;17.07;17.0;20.0;-3.0;17.0
4469;17.126666666666665;17.0;20.0;-3.0;17.0
4479;17.123333333333335;17.0;20.0;-3.0;17.0
4489;17.066666666666666;17.0;20.0;-3.0;17.0
4499;17.066666666666666;17.0;20.0;-3.0;17.0
4509;17.133333333333333;17.0;20.0;-3.0;17.0
4519;17.1;17.0;20.0;-3.0;17.0
4529;17.09;17.0;20.0;-3.0;17.0
4539;17.096666666666668;17.0;20.0;-3.0;17.0
4549;17.12;17.0;20.0;-3.0;17.0
4559;17.113333333333333;17.0;20.0;-3.0;17.0
4569;17.06;17.0;20.0;-3.0;17.0
4579;17.143333333333334;17.0;20.0;-3.0;17.0
4589;17.083333333333332;17.0;20.0;-3.0;17.0
4599;17.106666666666666;17.0;20.0;-3.0;17.0
4609;17.093333333333334;17.0;20.0;-3.0;17.0
4619;17.083333333333332;17.0;20.0;-3.0;17.0
4629;17.11;17.0;20.0;-3.0;17.0
4639;17.1;17.0;20.0;-3.0;17.0
4649;17.10333333333333;17.0;20.0;-3.0;17.0
4659;17.10333333333333;17.0;20.0;-3.0;17.0
4669;17.093333333333334;17.0;20.0;-3.0;17.0
4679;17.08;17.0;20.0;-3.0;17.0
4689;17.05;17.0;20.0;-3.0;17.0
4699;17.21;17.0;20.0;-3.0;17.0
4709;17.126666666666665;17.0;20.0;-3.0;17.0
4719;17.126666666666665;17.0;20.0;-3.0;17.0
4729;17.11;17.0;20.0;-3.0;17.0
4739;17.06;17.0;20.0;-3.0;17.0
4749;17.1;17.0;20.0;-3.0;17.0
4759;17.226666666666667;17.0;20.0;-3.0;17.0
4769;17.19333333333333;17.0;20.0;-3.0;17.0
4779;17.08;17.0;20.0;-3.0;17.0
4789;17.09;17.0;20.0;-3.0;17.0
4799;17.113333333333333;17.0;20.0;-3.0;17.0
4809;17.14;17.0;20.0;-3.0;17.0
4819;17.156666666666666;17.0;20.0;-3.0;17.0
4829;17.1;17.0;20.0;-3.0;17.0
4839;17.09;17.0;20.0;-3.0;17.0
4849;17.15;17.0;20.0;-3.0;17.0
4859;17.07;17.0;20.0;-3.0;17.0
4869;17.123333333333335;17.0;20.0;-3.0;17.0
4879;17.126666666666665;17.0;20.0;-3.0;17.0
4889;17.1;17.0;20.0;-3.0;17.0
4899;17.106666666666666;17.0;20.0;-3.0;17.0
4909;17.126666666666665;17.0;20.0;-3.0;17.0
4919;17.1;17.0;20.0;-3.0;17.0
4929;17.113333333333333;17.0;20.0;-3.0;17.0
4939;17.173333333333332;17.0;20.0;-3.0;17.0
4949;17.143333333333334;17.0;20.0;-3.0;17.0
4959;17.106666666666666;17.0;20.0;-3.0;17.0
4969;17.14666666666667;17.0;20.0;-3.0;17.0
4979;17.063333333333333;17.0;20.0;-3.0;17.0
4989;17.11;17.0;20.0;-3.0;17.0
4999;17.08;17.0;20.0;-3.0;17.0
5009;17.096666666666668;17.0;20.0;-3.0;17.0
5019;17.083333333333332;17.0;20.0;-3.0;17.0
5029;17.09;17.0;20.0;-3.0;17.0
5039;17.06;17.0;20.0;-3.0;17.0
5049;17.116666666666667;17.0;21.0;-4.0;17.0
5059;17.093333333333334;17.0;20.0;-3.0;17.0
