geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
4609;10.086666666666666;10.0;13.0;-3.0;10.0
4619;10.093333333333334;10.0;13.0;-3.0;10.0
4629;10.146666666666667;10.0;13.0;-3.0;10.0
4639;10.1;10.0;13.0;-3.0;10.0
4649;10.08;10.0;13.0;-3.0;10.0
4659;10.12;10.0;13.0;-3.0;10.0
4669;10.106666666666667;10.0;13.0;-3.0;10.0
4679;10.096666666666666;10.0;13.0;-3.0;10.0
4689;10.103333333333333;10.0;13.0;-3.0;10.0
4699;10.08;10.0;13.0;-3.0;10.0
4709;10.116666666666667;10.0;13.0;-3.0;10.0
4719;10.163333333333334;10.0;13.0;-3.0;10.0
4729;10.123333333333333;10.0;13.0;-3.0;10.0
4739;10.14;10.0;13.0;-3.0;10.0
4749;10.106666666666667;10.0;13.0;-3.0;10.0
4759;10.116666666666667;10.0;13.0;-3.0;10.0
4769;10.093333333333334;10.0;13.0;-3.0;10.0
4779;10.086666666666666;10.0;13.0;-3.0;10.0
4789;10.126666666666667;10.0;13.0;-3.0;10.0
4799;10.06;10.0;13.0;-3.0;10.0
4809;10.113333333333333;10.0;13.0;-3.0;10.0
4819;10.13;10.0;13.0;-3.0;10.0
4829;10.096666666666666;10.0;13.0;-3.0;10.0
4839;10.026666666666667;10.0;12.0;-2.0;10.0
4849;10.103333333333333;10.0;13.0;-3.0;10.0
4859;10.163333333333334;10.0;13.0;-3.0;10.0
4869;10.123333333333333;10.0;13.0;-3.0;10.0
4879;10.093333333333334;10.0;13.0;-3.0;10.0
4889;10.106666666666667;10.0;13.0;-3.0;10.0
4899;10.08;10.0;13.0;-3.0;10.0
4909;10.133333333333333;10.0;13.0;-3.0;10.0
4919;10.113333333333333;10.0;13.0;-3.0;10.0
4929;10.13;10.0;13.0;-3.0;10.0
4939;10.176666666666666;10.0;13.0;-3.0;10.0
4949;10.126666666666667;10.0;13.0;-3.0;10.0
4959;10.1;10.0;13.0;-3.0;10.0
4969;10.106666666666667;10.0;13.0;-3.0;10.0
4979;10.133333333333333;10.0;13.0;-3.0;10.0
4989;10.106666666666667;10.0;13.0;-3.0;10.0
4999;10.116666666666667;10.0;13.0;-3.0;10.0
5009;10.1;10.0;13.0;-3.0;10.0
5019;10.073333333333334;10.0;13.0;-3.0;10.0
5029;10.166666666666666;10.0;13.0;-3.0;10.0
5039;10.173333333333334;10.0;13.0;-3.0;10.0
5049;10.09;10.0;13.0;-3.0;10.0
